InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsReturn,TotalSales,Month,PreviousReturns,ReturnProbability
C563107,21452,TOADSTOOL MONEY BOX,-1,2011-08-12 10:17:00,2.95,12709.0,Germany,True,-2.95,8,35,0.999264277441433
C563109,21936,RED RETROSPOT PICNIC BAG,-4,2011-08-12 10:31:00,2.95,12656.0,France,True,-11.8,8,1,0.9999999999999745
C563109,20725,LUNCH BAG RED RETROSPOT,-6,2011-08-12 10:31:00,1.65,12656.0,France,True,-9.9,8,2,1.0
C563197,23160,REGENCY TEA SPOON,-3,2011-08-14 09:57:00,1.25,13047.0,United Kingdom,True,-3.75,8,17,0.9999999998690459
C563207,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,2011-08-14 12:10:00,4.25,17613.0,United Kingdom,True,-4.25,8,1,0.9985763328491717
C563207,84879,ASSORTED COLOUR BIRD ORNAMENT,-1,2011-08-14 12:10:00,1.69,17613.0,United Kingdom,True,-1.69,8,2,0.9985791319775511
C563207,20781,GOLD EAR MUFF HEADPHONES,-1,2011-08-14 12:10:00,5.49,17613.0,United Kingdom,True,-5.49,8,3,0.9985861242490616
C563207,21933,PINK VINTAGE PAISLEY PICNIC BAG,-1,2011-08-14 12:10:00,1.65,17613.0,United Kingdom,True,-1.65,8,4,0.9985880618003903
C563207,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-1,2011-08-14 12:10:00,3.75,17613.0,United Kingdom,True,-3.75,8,5,0.9985938961641365
C563218,22383,LUNCH BAG SUKI DESIGN ,-1,2011-08-14 14:15:00,1.65,16401.0,United Kingdom,True,-1.65,8,7,0.9986013906890048
C563219,22469,HEART OF WICKER SMALL,-11,2011-08-14 14:17:00,1.65,17644.0,United Kingdom,True,-18.15,8,9,1.0
C563220,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-2,2011-08-14 14:22:00,4.95,16150.0,United Kingdom,True,-9.9,8,8,0.9999995669860052
C563220,22469,HEART OF WICKER SMALL,-6,2011-08-14 14:22:00,1.65,16150.0,United Kingdom,True,-9.9,8,9,1.0
C563220,21289,LARGE STRIPES CHOCOLATE GIFT BAG,-4,2011-08-14 14:22:00,1.25,16150.0,United Kingdom,True,-5.0,8,10,0.9999999999999585
C563221,22780,LIGHT GARLAND BUTTERFILES PINK,-3,2011-08-14 14:23:00,4.25,17611.0,United Kingdom,True,-12.75,8,2,0.9999999998628688
C563222,22460,EMBOSSED GLASS TEALIGHT HOLDER,-3,2011-08-14 14:28:00,1.25,15660.0,United Kingdom,True,-3.75,8,3,0.9999999998631106
C563223,37446,MINI CAKE STAND WITH HANGING CAKES,-1,2011-08-14 14:30:00,1.45,16292.0,United Kingdom,True,-1.45,8,0,0.9985699590915196
C563223,37449,CERAMIC CAKE STAND + HANGING CAKES,-2,2011-08-14 14:30:00,9.95,16292.0,United Kingdom,True,-19.9,8,1,0.99999955831438
C563224,23298,SPOTTY BUNTING,-1,2011-08-14 14:33:00,4.95,12409.0,Switzerland,True,-4.95,8,0,0.9991506103423134
C563225,D,Discount,-1,2011-08-14 14:35:00,434.51,14911.0,EIRE,True,-434.51,8,92,0.9994791636786149
C563226,23253,16 PIECE CUTLERY SET PANTRY DESIGN,-1,2011-08-14 14:36:00,15.95,13116.0,United Kingdom,True,-15.95,8,0,0.9985795938630108
C563232,23173,REGENCY TEAPOT ROSES ,-1,2011-08-14 15:55:00,9.95,17988.0,United Kingdom,True,-9.95,8,0,0.9985756149478172
C563240,22616,PACK OF 12 LONDON TISSUES ,-12,2011-08-15 10:06:00,0.29,15048.0,United Kingdom,True,-3.4799999999999995,8,0,1.0
C563249,21704,BAG 250g SWIRLY MARBLES,-1,2011-08-15 11:35:00,0.72,16656.0,United Kingdom,True,-0.72,8,4,0.9985874494633584
C563258,22061,LARGE CAKE STAND  HANGING STRAWBERY,-2,2011-08-15 12:08:00,8.5,15311.0,United Kingdom,True,-17.0,8,71,0.9999996458757388
C563258,20728,LUNCH BAG CARS BLUE,-1,2011-08-15 12:08:00,1.45,15311.0,United Kingdom,True,-1.45,8,72,0.998861131963
C563258,20727,LUNCH BAG  BLACK SKULL.,-1,2011-08-15 12:08:00,1.45,15311.0,United Kingdom,True,-1.45,8,73,0.9988647279530664
C563363,21579,LOLITA  DESIGN  COTTON TOTE BAG,-6,2011-08-15 16:20:00,2.25,15342.0,United Kingdom,True,-13.5,8,0,1.0
C563363,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-1,2011-08-15 16:20:00,0.83,15342.0,United Kingdom,True,-0.83,8,1,0.9985740610333358
C563375,23149,ANTIQUE IVORY WIRE BOWL SMALL,-6,2011-08-16 10:27:00,2.49,14911.0,EIRE,True,-14.94,8,93,1.0
C563375,23073,GEORGIAN TRINKET BOX,-1,2011-08-16 10:27:00,12.5,14911.0,EIRE,True,-12.5,8,94,0.9993698076768077
C563375,22989,SET 2 PANTRY DESIGN TEA TOWELS,-6,2011-08-16 10:27:00,3.25,14911.0,EIRE,True,-19.5,8,95,1.0
C563375,22193,RED DINER WALL CLOCK,-2,2011-08-16 10:27:00,8.5,14911.0,EIRE,True,-17.0,8,96,0.9999998049931612
C563433,84629,WHITE 3 FRAME BIRDS AND TREE ,-1,2011-08-16 12:14:00,4.95,16033.0,United Kingdom,True,-4.95,8,12,0.9986254433903436
C563433,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-08-16 12:14:00,2.95,16033.0,United Kingdom,True,-2.95,8,13,0.9986285042346316
C563433,21874,GIN AND TONIC MUG,-1,2011-08-16 12:14:00,1.25,16033.0,United Kingdom,True,-1.25,8,14,0.9986317496689221
C563446,POST,POSTAGE,-1,2011-08-16 14:24:00,4.41,15205.0,United Kingdom,True,-4.41,8,0,0.9985719312007328
C563459,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-1,2011-08-16 14:51:00,39.95,17048.0,United Kingdom,True,-39.95,8,4,0.9986130506351746
C563483,21713,CITRONELLA CANDLE FLOWERPOT,-3,2011-08-16 15:59:00,2.1,14175.0,United Kingdom,True,-6.300000000000001,8,5,0.9999999998640288
C563483,23108,SET OF 10 LED DOLLY LIGHTS,-1,2011-08-16 15:59:00,6.25,14175.0,United Kingdom,True,-6.25,8,6,0.9985999675739878
C563483,22927,GREEN GIANT GARDEN THERMOMETER,-1,2011-08-16 15:59:00,5.95,14175.0,United Kingdom,True,-5.95,8,7,0.9986041918229448
C563553,22885,NUMBER TILE VINTAGE FONT 6 ,-1,2011-08-17 13:14:00,1.95,16755.0,United Kingdom,True,-1.95,8,0,0.9985702924088629
C563553,22883,NUMBER TILE VINTAGE FONT 4,-1,2011-08-17 13:14:00,1.95,16755.0,United Kingdom,True,-1.95,8,1,0.9985748054181673
C563553,22882,NUMBER TILE VINTAGE FONT 3,-1,2011-08-17 13:14:00,1.95,16755.0,United Kingdom,True,-1.95,8,2,0.9985793042019925
C563553,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-08-17 13:14:00,2.95,16755.0,United Kingdom,True,-2.95,8,3,0.9985844489251211
C563553,22197,POPCORN HOLDER,-1,2011-08-17 13:14:00,0.85,16755.0,United Kingdom,True,-0.85,8,4,0.9985875350747986
C563554,22467,GUMBALL COAT RACK,-1,2011-08-17 13:16:00,2.55,16755.0,United Kingdom,True,-2.55,8,5,0.9985931092626527
C563570,21067,VINTAGE RED TEATIME MUG,-23,2011-08-17 14:51:00,1.06,17949.0,United Kingdom,True,-24.380000000000003,8,2,1.0
C563577,21877,HOME SWEET HOME MUG,-828,2011-08-17 15:06:00,1.06,17949.0,United Kingdom,True,-877.6800000000001,8,3,1.0
C563577,21871,SAVE THE PLANET MUG,-576,2011-08-17 15:06:00,1.06,17949.0,United Kingdom,True,-610.5600000000001,8,4,1.0
C563577,21069,VINTAGE BILLBOARD TEA MUG,-701,2011-08-17 15:06:00,1.06,17949.0,United Kingdom,True,-743.0600000000001,8,5,1.0
C563586,22077,6 RIBBONS RUSTIC CHARM,-6,2011-08-17 17:19:00,1.65,12697.0,Sweden,True,-9.9,8,0,1.0
C563587,21314,SMALL GLASS HEART TRINKET POT,-5,2011-08-17 17:37:00,2.1,18248.0,United Kingdom,True,-10.5,8,0,1.0
C563591,23296,SET OF 6 TEA TIME BAKING CASES,-4,2011-08-18 06:10:00,1.25,16145.0,United Kingdom,True,-5.0,8,11,0.9999999999999585
C563592,D,Discount,-1,2011-08-18 06:12:00,9.6,16029.0,United Kingdom,True,-9.6,8,9,0.998615348607614
C563593,D,Discount,-1,2011-08-18 06:13:00,206.4,14646.0,Netherlands,True,-206.4,8,1,0.9992253618159666
C563594,21314,SMALL GLASS HEART TRINKET POT,-5,2011-08-18 06:14:00,2.1,18248.0,United Kingdom,True,-10.5,8,1,1.0
C563595,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,2011-08-18 06:15:00,2.75,13769.0,United Kingdom,True,-5.5,8,5,0.9999995624042591
C563595,23091,ZINC HERB GARDEN CONTAINER,-1,2011-08-18 06:15:00,6.25,13769.0,United Kingdom,True,-6.25,8,6,0.9985999675739878
C563596,22776,SWEETHEART CAKESTAND 3 TIER,-2,2011-08-18 06:19:00,9.95,12749.0,United Kingdom,True,-19.9,8,31,0.9999995983363043
C563598,22845,VINTAGE CREAM CAT FOOD CONTAINER,-1,2011-08-18 06:21:00,6.35,14305.0,United Kingdom,True,-6.35,8,4,0.9985911523544246
C563599,22842,BISCUIT TIN VINTAGE RED,-1,2011-08-18 06:22:00,6.75,15152.0,United Kingdom,True,-6.75,8,4,0.9985914150681677
C563599,84946,ANTIQUE SILVER T-LIGHT GLASS,-1,2011-08-18 06:22:00,1.25,15152.0,United Kingdom,True,-1.25,8,5,0.9985922562897861
C563599,22425,ENAMEL COLANDER CREAM,-1,2011-08-18 06:22:00,4.95,15152.0,United Kingdom,True,-4.95,8,6,0.9985991187533606
C563600,84818,DANISH ROSE PHOTO FRAME,-18,2011-08-18 06:24:00,0.79,14911.0,EIRE,True,-14.22,8,97,1.0
C563600,21218,RED SPOTTY BISCUIT TIN,-1,2011-08-18 06:24:00,3.75,14911.0,EIRE,True,-3.75,8,98,0.99937518771696
C563600,22608,PENS ASSORTED FUNKY JEWELED ,-7,2011-08-18 06:24:00,0.19,14911.0,EIRE,True,-1.33,8,99,1.0
C563600,22625,RED KITCHEN SCALES,-1,2011-08-18 06:24:00,8.5,14911.0,EIRE,True,-8.5,8,100,0.9993805037492781
C563600,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-08-18 06:24:00,4.95,14911.0,EIRE,True,-4.95,8,101,0.9993814370763442
C563600,84880,WHITE WIRE EGG HOLDER,-1,2011-08-18 06:24:00,7.5,14911.0,EIRE,True,-7.5,8,102,0.9993841244324091
C563600,22627,MINT KITCHEN SCALES,-1,2011-08-18 06:24:00,8.5,14911.0,EIRE,True,-8.5,8,103,0.999386356475141
C563600,22423,REGENCY CAKESTAND 3 TIER,-1,2011-08-18 06:24:00,12.75,14911.0,EIRE,True,-12.75,8,104,0.9993895069209077
C563600,22301,COFFEE MUG CAT + BIRD DESIGN,-1,2011-08-18 06:24:00,2.55,14911.0,EIRE,True,-2.55,8,105,0.999388532309032
C563600,22182,CAKE STAND VICTORIAN FILIGREE SMALL,-2,2011-08-18 06:24:00,4.95,14911.0,EIRE,True,-9.9,8,106,0.9999998107571707
C563600,21584,RETROSPOT SMALL TUBE MATCHES,-1,2011-08-18 06:24:00,1.65,14911.0,EIRE,True,-1.65,8,107,0.9993921344611473
C563600,21845,DAIRY MAID STRIPE MUG,-8,2011-08-18 06:24:00,0.79,14911.0,EIRE,True,-6.32,8,108,1.0
C563601,23160,REGENCY TEA SPOON,-3,2011-08-18 06:25:00,1.25,13047.0,United Kingdom,True,-3.75,8,18,0.9999999998694598
C563602,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2011-08-18 06:26:00,9.95,14291.0,United Kingdom,True,-9.95,8,0,0.9985756149478172
C563603,22358,KINGS CHOICE TEA CADDY ,-1,2011-08-18 06:28:00,2.95,17302.0,United Kingdom,True,-2.95,8,0,0.9985709588108298
C563603,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2011-08-18 06:28:00,12.75,17302.0,United Kingdom,True,-12.75,8,1,0.9985819635328572
C563604,22847,BREAD BIN DINER STYLE IVORY,-1,2011-08-18 06:28:00,14.95,15251.0,United Kingdom,True,-14.95,8,3,0.9985923464406418
C563605,22457,NATURAL SLATE HEART CHALKBOARD ,-1,2011-08-18 06:29:00,2.95,14112.0,United Kingdom,True,-2.95,8,9,0.9986110488465146
C563606,22847,BREAD BIN DINER STYLE IVORY,-1,2011-08-18 06:30:00,16.95,13925.0,United Kingdom,True,-16.95,8,0,0.9985802559356347
C563606,22846,BREAD BIN DINER STYLE RED ,-1,2011-08-18 06:30:00,16.95,13925.0,United Kingdom,True,-16.95,8,1,0.998584737538685
C563606,22839,3 TIER CAKE TIN GREEN AND CREAM,-1,2011-08-18 06:30:00,14.95,13925.0,United Kingdom,True,-14.95,8,2,0.9985878888980453
C563607,22729,ALARM CLOCK BAKELIKE ORANGE,-2,2011-08-18 06:31:00,3.75,13078.0,United Kingdom,True,-7.5,8,13,0.9999995735480163
C563608,21845,DAIRY MAID STRIPE MUG,-2,2011-08-18 06:33:00,0.79,17719.0,United Kingdom,True,-1.58,8,2,0.9999995578235831
C563608,22624,IVORY KITCHEN SCALES,-1,2011-08-18 06:33:00,8.5,17719.0,United Kingdom,True,-8.5,8,3,0.998588107010657
C563609,22784,LANTERN CREAM GAZEBO ,-2,2011-08-18 06:34:00,4.95,18178.0,United Kingdom,True,-9.9,8,1,0.9999995572820902
C563610,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,2011-08-18 06:36:00,4.25,14937.0,Channel Islands,True,-4.25,8,0,0.9991496906888425
C563611,84949,SILVER HANGING T-LIGHT HOLDER,-3,2011-08-18 06:38:00,1.65,17340.0,United Kingdom,True,-4.949999999999999,8,3,0.9999999998631364
C563611,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,2011-08-18 06:38:00,0.65,17340.0,United Kingdom,True,-0.65,8,4,0.9985874033627447
C563612,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2011-08-18 06:39:00,3.75,17442.0,United Kingdom,True,-3.75,8,3,0.9985849767999451
C563655,22844,VINTAGE CREAM DOG FOOD CONTAINER,-12,2011-08-18 10:44:00,7.65,15311.0,United Kingdom,True,-91.8,8,74,1.0
C563655,22778,GLASS CLOCHE SMALL,-24,2011-08-18 10:44:00,3.39,15311.0,United Kingdom,True,-81.36,8,75,1.0
C563655,47351B,BLUE  VOILE LAMPSHADE,-48,2011-08-18 10:44:00,2.55,15311.0,United Kingdom,True,-122.4,8,76,1.0
C563655,23165,LARGE CERAMIC TOP STORAGE JAR,-48,2011-08-18 10:44:00,1.45,15311.0,United Kingdom,True,-69.6,8,77,1.0
C563693,84050,PINK HEART SHAPE EGG FRYING PAN,-1,2011-08-18 13:04:00,1.65,17243.0,United Kingdom,True,-1.65,8,4,0.9985880618003903
C563693,23184,BULL DOG BOTTLE OPENER,-2,2011-08-18 13:04:00,4.95,17243.0,United Kingdom,True,-9.9,8,5,0.9999995628535049
C563716,22470,HEART OF WICKER LARGE,-1,2011-08-18 16:14:00,2.95,15706.0,United Kingdom,True,-2.95,8,0,0.9985709588108298
C563751,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2011-08-19 10:37:00,1.25,12528.0,Germany,True,-5.0,8,2,0.9999999999999756
C563752,22891,TEA FOR ONE POLKADOT,-1,2011-08-19 10:38:00,4.25,12362.0,Belgium,True,-4.25,8,2,0.9991557913664265
C563752,22659,LUNCH BOX I LOVE LONDON,-6,2011-08-19 10:38:00,1.95,12362.0,Belgium,True,-11.7,8,3,1.0
C563752,22630,DOLLY GIRL LUNCH BOX,-1,2011-08-19 10:38:00,1.95,12362.0,Belgium,True,-1.95,8,4,0.9991602151643026
C563773,22730,ALARM CLOCK BAKELIKE IVORY,-8,2011-08-19 11:18:00,3.75,13048.0,United Kingdom,True,-30.0,8,0,1.0
C563838,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,2011-08-19 13:13:00,3.75,18241.0,United Kingdom,True,-15.0,8,0,0.9999999999999571
C563856,21789,KIDS RAIN MAC PINK,-19,2011-08-19 15:39:00,0.85,13090.0,United Kingdom,True,-16.15,8,2,1.0
C563856,21788,KIDS RAIN MAC BLUE,-20,2011-08-19 15:39:00,0.85,13090.0,United Kingdom,True,-17.0,8,3,1.0
C563894,21042,RED RETROSPOT APRON ,-1,2011-08-21 09:18:00,5.95,16330.0,United Kingdom,True,-5.95,8,0,0.9985729561562694
C563894,90064B,BLACK VINTAGE  CRYSTAL EARRINGS,-1,2011-08-21 09:18:00,3.75,16330.0,United Kingdom,True,-3.75,8,1,0.9985760009380688
C563899,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-08-21 10:55:00,3.75,17097.0,Spain,True,-3.75,8,0,0.9991459604630711
C563899,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,-1,2011-08-21 10:55:00,12.75,17097.0,Spain,True,-12.75,8,1,0.9991522246611029
C563918,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,2011-08-21 13:47:00,1.45,14572.0,United Kingdom,True,-1.45,8,2,0.9985789729826394
C563948,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-6,2011-08-22 10:30:00,1.65,13089.0,United Kingdom,True,-9.9,8,31,1.0
C563948,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-6,2011-08-22 10:30:00,1.65,13089.0,United Kingdom,True,-9.9,8,32,1.0
C563948,21670,BLUE SPOT CERAMIC DRAWER KNOB,-6,2011-08-22 10:30:00,1.25,13089.0,United Kingdom,True,-7.5,8,33,1.0
C564063,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,2011-08-22 15:00:00,3.25,16184.0,United Kingdom,True,-3.25,8,0,0.9985711586709295
C564081,22423,REGENCY CAKESTAND 3 TIER,-150,2011-08-22 17:10:00,10.95,17949.0,United Kingdom,True,-1642.5,8,6,1.0
C564084,23574,PACKING CHARGE,-1,2011-08-23 09:16:00,7.5,14911.0,EIRE,True,-7.5,8,109,0.9993976156567196
C564094,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-2,2011-08-23 10:30:00,2.95,16550.0,United Kingdom,True,-5.9,8,8,0.9999995665814796
C564094,21658,GLASS  BEURRE DISH,-2,2011-08-23 10:30:00,3.95,16550.0,United Kingdom,True,-7.9,8,9,0.9999995681532294
C564104,23199,JUMBO BAG APPLES,-10,2011-08-23 10:38:00,2.08,12530.0,Germany,True,-20.8,8,0,1.0
C564104,90070,RUBY GLASS CLUSTER BRACELET,-3,2011-08-23 10:38:00,5.95,12530.0,Germany,True,-17.85,8,1,0.9999999999209939
C564108,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,2011-08-23 10:42:00,4.95,12428.0,Finland,True,-4.95,8,5,0.9991627883891809
C564131,22946,WOODEN ADVENT CALENDAR CREAM,-1,2011-08-23 10:55:00,16.95,14407.0,United Kingdom,True,-16.95,8,2,0.9985892050149711
C564134,23198,PANTRY MAGNETIC  SHOPPING LIST,-7,2011-08-23 11:02:00,1.45,12456.0,Switzerland,True,-10.15,8,0,1.0
C564134,23196,VINTAGE LEAF MAGNETIC NOTEPAD,-8,2011-08-23 11:02:00,1.45,12456.0,Switzerland,True,-11.6,8,1,1.0
C564134,22551,PLASTERS IN TIN SPACEBOY,-1,2011-08-23 11:02:00,1.65,12456.0,Switzerland,True,-1.65,8,2,0.9991546670174829
C564134,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,-1,2011-08-23 11:02:00,3.75,12456.0,Switzerland,True,-3.75,8,3,0.9991581620479134
C564138,22662,LUNCH BAG DOLLY GIRL DESIGN,-1,2011-08-23 11:36:00,1.65,12753.0,Japan,True,-1.65,8,17,0.9991945544984393
C564138,20979,36 PENCILS TUBE RED RETROSPOT,-16,2011-08-23 11:36:00,1.25,12753.0,Japan,True,-20.0,8,18,1.0
C564138,22637,PIGGY BANK RETROSPOT ,-2,2011-08-23 11:36:00,2.1,12753.0,Japan,True,-4.2,8,19,0.999999751236461
C564138,21218,RED SPOTTY BISCUIT TIN,-3,2011-08-23 11:36:00,3.25,12753.0,Japan,True,-9.75,8,20,0.9999999999230125
C564138,23239,SET OF 4 KNICK KNACK TINS POPPIES,-1,2011-08-23 11:36:00,3.75,12753.0,Japan,True,-3.75,8,21,0.999205461403965
C564138,23244,ROUND STORAGE TIN VINTAGE LEAF,-2,2011-08-23 11:36:00,1.65,12753.0,Japan,True,-3.3,8,22,0.9999997535363346
C564138,23238,SET OF 4 KNICK KNACK TINS LONDON ,-1,2011-08-23 11:36:00,3.75,12753.0,Japan,True,-3.75,8,23,0.9992104727386178
C564138,23229,VINTAGE DONKEY TAIL GAME ,-1,2011-08-23 11:36:00,3.39,12753.0,Japan,True,-3.39,8,24,0.9992128343590033
C564142,79191C,RETRO PLASTIC ELEPHANT TRAY,-1,2011-08-23 11:49:00,0.85,12477.0,Germany,True,-0.85,8,2,0.9991825143981238
C564142,22244,3 HOOK HANGER MAGIC GARDEN,-1,2011-08-23 11:49:00,1.95,12477.0,Germany,True,-1.95,8,3,0.9991855145131637
C564142,21155,RED RETROSPOT PEG BAG,-1,2011-08-23 11:49:00,2.55,12477.0,Germany,True,-2.55,8,4,0.9991883143201739
C564204,21137,BLACK RECORD COVER FRAME,-1,2011-08-24 08:55:00,3.39,13576.0,United Kingdom,True,-3.39,8,3,0.9985847392806044
C564206,37446,MINI CAKE STAND WITH HANGING CAKES,-1,2011-08-24 09:04:00,1.25,14301.0,United Kingdom,True,-1.25,8,0,0.9985698257428561
C564206,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-2,2011-08-24 09:04:00,1.25,14301.0,United Kingdom,True,-2.5,8,1,0.9999995565166431
C564206,22067,CHOC TRUFFLE GOLD TRINKET POT ,-3,2011-08-24 09:04:00,1.45,14301.0,United Kingdom,True,-4.35,8,2,0.9999999998626894
C564207,22156,HEART DECORATION WITH PEARLS ,-7,2011-08-24 09:06:00,0.72,15270.0,United Kingdom,True,-5.04,8,4,1.0
C564207,22457,NATURAL SLATE HEART CHALKBOARD ,-2,2011-08-24 09:06:00,2.55,15270.0,United Kingdom,True,-5.1,8,5,0.9999995623633956
C564207,75049L,LARGE CIRCULAR MIRROR MOBILE,-35,2011-08-24 09:06:00,0.85,15270.0,United Kingdom,True,-29.75,8,6,1.0
C564208,23129,HEART SHAPED HOLLY WREATH,-1,2011-08-24 09:07:00,4.15,15469.0,United Kingdom,True,-4.15,8,0,0.9985717580837744
C564208,22768,FAMILY PHOTO FRAME CORNICE,-1,2011-08-24 09:07:00,9.95,15469.0,United Kingdom,True,-9.95,8,1,0.9985801111799064
C564209,22996,TRAVEL CARD WALLET VINTAGE TICKET,-1,2011-08-24 09:07:00,0.42,14189.0,United Kingdom,True,-0.42,8,4,0.99858725187872
C564209,22121,NOEL WOODEN BLOCK LETTERS ,-1,2011-08-24 09:07:00,5.95,14189.0,United Kingdom,True,-5.95,8,5,0.9985953376755287
C564210,23203,JUMBO BAG VINTAGE DOILY ,-1,2011-08-24 09:10:00,2.08,14194.0,United Kingdom,True,-2.08,8,17,0.9986451910979732
C564211,23112,PARISIENNE CURIO CABINET,-1,2011-08-24 09:11:00,7.5,17652.0,United Kingdom,True,-7.5,8,4,0.9985919075245877
C564211,23110,PARISIENNE KEY CABINET ,-1,2011-08-24 09:11:00,5.75,17652.0,United Kingdom,True,-5.75,8,5,0.998595206690042
C564212,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-08-24 09:13:00,2.95,13209.0,United Kingdom,True,-2.95,8,3,0.9985844489251211
C564212,22992,REVOLVER WOODEN RULER ,-1,2011-08-24 09:13:00,1.95,13209.0,United Kingdom,True,-1.95,8,4,0.9985882592719147
C564212,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2011-08-24 09:13:00,3.75,13209.0,United Kingdom,True,-3.75,8,5,0.9985938961641365
C564212,22728,ALARM CLOCK BAKELIKE PINK,-1,2011-08-24 09:13:00,3.75,13209.0,United Kingdom,True,-3.75,8,6,0.9985983347705051
C564212,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-08-24 09:13:00,3.75,13209.0,United Kingdom,True,-3.75,8,7,0.9986027593852608
C564213,21845,DAIRY MAID STRIPE MUG,-2,2011-08-24 09:15:00,0.79,15301.0,United Kingdom,True,-1.58,8,0,0.999999555014744
C564213,23110,PARISIENNE KEY CABINET ,-1,2011-08-24 09:15:00,5.75,15301.0,United Kingdom,True,-5.75,8,1,0.9985773281190352
C564214,22457,NATURAL SLATE HEART CHALKBOARD ,-1,2011-08-24 09:20:00,2.95,16996.0,United Kingdom,True,-2.95,8,2,0.9985799664094397
C564214,82494L,WOODEN FRAME ANTIQUE WHITE ,-6,2011-08-24 09:20:00,2.95,16996.0,United Kingdom,True,-17.700000000000003,8,3,1.0
C564215,22960,JAM MAKING SET WITH JARS,-1,2011-08-24 09:22:00,4.25,16133.0,United Kingdom,True,-4.25,8,17,0.9986465611627412
C564217,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2011-08-24 09:24:00,2.95,12994.0,United Kingdom,True,-5.9,8,6,0.9999995638282735
C564217,22979,PANTRY WASHING UP BRUSH,-1,2011-08-24 09:24:00,1.45,12994.0,United Kingdom,True,-1.45,8,7,0.9986012602671739
C564217,23252,VINTAGE RED ENAMEL TRIM JUG ,-2,2011-08-24 09:24:00,3.75,12994.0,United Kingdom,True,-7.5,8,8,0.9999995667433351
C564217,22429,ENAMEL MEASURING JUG CREAM,-3,2011-08-24 09:24:00,4.25,12994.0,United Kingdom,True,-12.75,8,9,0.9999999998658746
C564217,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,-1,2011-08-24 09:24:00,2.1,12994.0,United Kingdom,True,-2.1,8,10,0.9986148845644102
C564217,85053,FRENCH ENAMEL CANDLEHOLDER,-3,2011-08-24 09:24:00,2.1,12994.0,United Kingdom,True,-6.300000000000001,8,11,0.9999999998665874
C564218,79191C,RETRO PLASTIC ELEPHANT TRAY,-24,2011-08-24 09:25:00,0.85,16302.0,United Kingdom,True,-20.4,8,0,1.0
C564232,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-8,2011-08-24 10:25:00,1.95,13517.0,United Kingdom,True,-15.6,8,1,1.0
C564257,22098,BOUDOIR SQUARE TISSUE BOX,-36,2011-08-24 10:45:00,0.39,16607.0,United Kingdom,True,-14.04,8,1,1.0
C564276,84665,SQUARE CHERRY BLOSSOM CABINET,-16,2011-08-24 10:53:00,5.95,16841.0,United Kingdom,True,-95.2,8,0,1.0
C564279,21165,BEWARE OF THE CAT METAL SIGN ,-12,2011-08-24 10:54:00,1.69,17706.0,United Kingdom,True,-20.28,8,5,1.0
C564279,23064,CINDERELLA CHANDELIER ,-3,2011-08-24 10:54:00,49.95,17706.0,United Kingdom,True,-149.85000000000002,8,6,0.9999999998674531
C564279,23240,SET OF 4 KNICK KNACK TINS DOILEY ,-12,2011-08-24 10:54:00,4.15,17706.0,United Kingdom,True,-49.8,8,7,1.0
C564279,84968A,SET OF 16 VINTAGE ROSE CUTLERY,-6,2011-08-24 10:54:00,12.75,17706.0,United Kingdom,True,-76.5,8,8,1.0
C564279,37501,TEA TIME TEA SET IN GIFT BOX,-2,2011-08-24 10:54:00,6.95,17706.0,United Kingdom,True,-13.9,8,9,0.9999995687576763
C564281,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-1,2011-08-24 10:54:00,1.49,14796.0,United Kingdom,True,-1.49,8,15,0.9986362215627809
